@relation CityBeatEvents
@attribute AvgCaptionLen real
@attribute stat_StdPhotoDis real
@attribute AvgPhotoDis real
@attribute MeanPhotoDisbyCap real
@attribute CaptionPercentage real
@attribute PredictedStd real
@attribute TopWordPopularity real
@attribute Zscore real
@attribute Entropy real
@attribute diff_AvgPhotoDis real
@attribute diff_TopWordPopularity real
@attribute diff_Entropy real
@attribute tfidf1 real
@attribute tfidf2 real
@attribute tfidf3 real
@attribute NumberOfhashtags1 real
@attribute NumberOfhashtags2 real
@attribute NumberOfhashtags3 real
@attribute NumberOfPhotsoContaingTopWord1 real
@attribute NumberOfPhotsoContaingTopWord2 real
@attribute NumberOfPhotsoContaingTopWord3 real
@attribute Top10PhotoLocationNameFreq real
@attribute ID string
@attribute label {1,-1}
@data
39.75 , 0.138345525275 , 0.280493390565 , 7.49432320853 , 0.941176470588 , 1.4385377454 , 0.0833333333333 , 6.93630293424 , 2.7138441622 , 0.0463710354396 , 20.7866960847 , 0.206252695361 , 0.279069772603 , 0.279069772603 , 0.279069772603 , 4.0 , 0.0 , 0.0 , 2 , 1 , 1 , 0.3 , 51148d2ec2a3754cfe669e42 , 1
51.3968253968 , 0.146803661366 , 0.242818199145 , 7.32437949131 , 0.926470588235 , 2.64808239543 , 0.206349206349 , 5.0501513148 , 1.88838660832 , 0.00417116417502 , 14.6985048508 , 0.168269606346 , 0.24911782836 , 0.222073967411 , 0.212446194052 , 2.33333333333 , 3.36363636364 , 2.90909090909 , 33 , 22 , 22 , 3.3 , 51148f4fc2a3754cfe66a178 , 1
48.5 , 0.0871299142239 , 0.303802316619 , 7.71321344384 , 0.8 , 0.804141437747 , 0.166666666667 , 4.97415440516 , 2.80004461848 , -0.0109447660176 , 21.1713780751 , 0.166838157971 , 0.380463858204 , 0.298962225423 , 0.224708083605 , 3.5 , 4.0 , 4.0 , 2 , 1 , 1 , 0.2 , 51148f04c2a3754cfe66a14e , -1
50.4 , 0.0762582774589 , 0.29268432123 , 7.93384321148 , 0.789473684211 , 1.2439237467 , 0.111111111111 , 6.354743709 , 2.97220927973 , 0.0214711719222 , 19.2730485437 , 0.386727218602 , 0.528997035137 , 0.251489093265 , 0.251489093265 , 1.33333333333 , 6.0 , 1.0 , 3 , 1 , 1 , 0.2 , 511487eac2a3754cfe669686 , -1
30.5714285714 , 0.0609578742547 , 0.224513424645 , 7.96701434038 , 0.777777777778 , 1.14005800556 , 0.142857142857 , 6.11356100894 , 2.82188819553 , -0.0601713238089 , 22.9054922413 , 0.287218055636 , 0.446593168564 , 0.446593168564 , 0.415629703393 , 8.0 , 8.0 , 8.0 , 1 , 1 , 1 , 0.333333333333 , 51148976c2a3754cfe66981e , -1
47.4210526316 , 0.0540802700994 , 0.354392229667 , 7.87216341364 , 0.791666666667 , 2.85647192155 , 0.105263157895 , 3.33311763654 , 2.90411561987 , 0.0284010724519 , 17.9097143802 , 0.160713841612 , 0.294002799415 , 0.294002799415 , 0.262086292764 , 0.0 , 1.5 , 0.0 , 2 , 2 , 2 , 0.6 , 51147a3dc2a3754cfe66857b , -1
38.8666666667 , 0.0532366619363 , 0.145828351333 , 8.31650029098 , 0.714285714286 , 1.15721846714 , 0.111111111111 , 6.42369651785 , 2.4945446342 , -0.0475490367517 , 19.8298832744 , 0.250503754993 , 0.482710077469 , 0.230013938294 , 0.230013938294 , 0.0 , 0.0 , 0.0 , 3 , 1 , 1 , 0.1 , 51149ac4c2a3754cfe66afa4 , -1
42.7 , 0.0647853732279 , 0.368573977021 , 8.50560095831 , 0.714285714286 , 1.54970559049 , 0.1 , 3.07058158126 , 3.14206467298 , 0.0164742996958 , 21.4564839373 , 0.304006678052 , 0.340374758734 , 0.340374758734 , 0.340374758734 , 0.0 , 2.0 , 10.0 , 1 , 1 , 1 , 0.1 , 5114841bc2a3754cfe6690e2 , -1
43.0714285714 , 0.0620233275373 , 0.320659416683 , 8.06251028245 , 0.933333333333 , 0.959471322296 , 0.119047619048 , 3.75823048109 , 2.971251836 , -0.0332674920812 , 21.9690608389 , 0.440380587105 , 0.518386218739 , 0.474466855453 , 0.280227768088 , 1.0 , 1.0 , 1.0 , 2 , 2 , 1 , 0.1 , 51148bc4c2a3754cfe669bf1 , -1
36.0454545455 , 0.0819585063638 , 0.266759582548 , 8.10819677995 , 0.88 , 2.6415002514 , 0.0606060606061 , 3.82856231812 , 2.48224144757 , -0.0226156930802 , 19.8465436691 , 0.221950025893 , 0.505827142895 , 0.240473955553 , 0.240473955553 , 1.0 , 2.0 , 2.0 , 2 , 1 , 1 , 0.2 , 51148240c2a3754cfe668ea2 , -1
65.7 , 0.0554023732383 , 0.373274644408 , 7.80433315302 , 0.769230769231 , 1.88503016088 , 0.266666666667 , 4.18324945003 , 2.95400364233 , 0.00255181421631 , 19.5808042961 , 0.475193606733 , 0.324329112074 , 0.324329112074 , 0.285363347817 , 3.25 , 0.0 , 5.0 , 4 , 2 , 2 , 0.1 , 51148a9ec2a3754cfe6699a3 , -1
71.2666666667 , 0.100869742271 , 0.320884812105 , 7.26637035906 , 1.0 , 2.59913377672 , 0.177777777778 , 3.05557650209 , 2.89033606476 , 0.0879578575421 , 20.225958265 , 0.0811471908377 , 0.309682053101 , 0.3076424622 , 0.3076424622 , 1.66666666667 , 5.0 , 0.0 , 3 , 3 , 2 , 0.1 , 51147f6fc2a3754cfe668ba7 , -1
28.0 , 0.0478319477617 , 0.345238316418 , 7.67951311744 , 1.0 , 1.47168673026 , 0.102564102564 , 4.10020291049 , 3.10604809542 , 0.0349968760476 , 22.8784828338 , 0.17238551138 , 0.466930170808 , 0.44224965521 , 0.296321199707 , 4.0 , 0.0 , 4.0 , 2 , 1 , 1 , 0.1 , 511484d2c2a3754cfe669207 , -1
37.7272727273 , 0.0841750444577 , 0.358161079718 , 7.66086152184 , 0.916666666667 , 2.13028118745 , 0.0909090909091 , 4.55071746747 , 3.04162561437 , 0.0073026162368 , 21.5352753609 , 0.150948809592 , 0.348127007948 , 0.348127007948 , 0.348127007948 , 15.0 , 0.0 , 0.0 , 1 , 1 , 1 , 0.2 , 51147e4dc2a3754cfe668a4a , -1
41.1428571429 , 0.0766799802736 , 0.403671994648 , 7.77882961745 , 0.875 , 0.679717829611 , 0.142857142857 , 9.2177836783 , 3.05747607629 , 0.206435891425 , 22.1431035262 , 0.484575273206 , 0.454840548728 , 0.288648936181 , 0.288648936181 , 6.0 , 6.0 , 6.0 , 1 , 1 , 1 , 0.0 , 511496f7c2a3754cfe66ab76 , -1
38.4285714286 , 0.0644455286746 , 0.370660860179 , 7.6450284701 , 0.933333333333 , 1.76551839722 , 0.190476190476 , 3.34693117214 , 3.07393489628 , -0.0109100590324 , 21.9121194154 , 0.126226951855 , 0.410159641183 , 0.313387973455 , 0.305115167677 , 1.5 , 1.5 , 0.0 , 4 , 2 , 2 , 0.1 , 511482bac2a3754cfe668f40 , -1
60.619047619 , 0.0607634866032 , 0.260336205859 , 7.60223554615 , 0.875 , 2.74906755813 , 0.0952380952381 , 3.33219271867 , 2.94635492603 , 0.00058526483672 , 19.4870207729 , 0.326375499069 , 0.306157415912 , 0.280218765759 , 0.247005875434 , 4.5 , 0.5 , 4.0 , 2 , 2 , 2 , 0.1 , 51147b3fc2a3754cfe6686ba , -1
51.3333333333 , 0.0707988091783 , 0.294274336624 , 7.70746321933 , 0.9 , 1.283719929 , 0.148148148148 , 3.12130467462 , 2.96558393573 , -0.0446035380236 , 21.8235073941 , 0.122206741836 , 0.368697241802 , 0.368697241802 , 0.261121586575 , 3.5 , 7.0 , 0.0 , 2 , 1 , 1 , 0.1 , 511486eec2a3754cfe669557 , -1
55.2727272727 , 0.054851504141 , 0.43513481991 , 7.17752193224 , 1.0 , 1.60906958134 , 0.151515151515 , 3.10862434404 , 2.87095059445 , 0.136912138338 , 18.99059993 , 0.179248125036 , 0.360915806126 , 0.31813831029 , 0.304367032551 , 2.5 , 4.0 , 7.0 , 2 , 2 , 1 , 0.1 , 51148032c2a3754cfe668c8e , -1
55.8 , 0.0637615957132 , 0.366155099911 , 8.05998215044 , 0.714285714286 , 2.72864623073 , 0.1 , 3.26104863173 , 2.87503382732 , 0.0356750623708 , 19.9825799699 , 0.250212500094 , 0.488115999843 , 0.309766058637 , 0.309766058637 , 0.0 , 0.0 , 4.0 , 1 , 1 , 1 , 0.2 , 51148286c2a3754cfe668ed8 , -1
51.5384615385 , 0.171168330195 , 0.246680050196 , 7.71253678965 , 0.866666666667 , 1.92491800877 , 0.179487179487 , 4.01943642928 , 2.29910400747 , 0.0358555852661 , 17.5819604814 , 0.221915441676 , 0.389684687317 , 0.369087134182 , 0.261397719145 , 2.33333333333 , 1.5 , 2.0 , 3 , 2 , 2 , 0.7 , 51147ec2c2a3754cfe668ae7 , -1
47.7647058824 , 0.0510542161949 , 0.227025803236 , 7.82665337563 , 0.790697674419 , 3.4963325901 , 0.078431372549 , 4.54227731057 , 2.94788810377 , -0.0327374151329 , 18.1592192959 , 0.0625939904262 , 0.320360122834 , 0.319621937788 , 0.257868966904 , 8.33333333333 , 2.66666666667 , 11.0 , 3 , 3 , 2 , 0.7 , 51147b63c2a3754cfe66871a , -1
59.9411764706 , 0.0666524329549 , 0.325600511696 , 7.81321748036 , 0.894736842105 , 2.00691261257 , 0.0588235294118 , 3.58595013371 , 2.91023294067 , -0.045847947766 , 20.1938397127 , 0.35273513167 , 0.304067221457 , 0.290905040033 , 0.203734616392 , 1.0 , 14.0 , 6.0 , 1 , 1 , 1 , 0.1 , 51147e06c2a3754cfe6689b7 , -1
52.9166666667 , 0.0986031384903 , 0.383112613003 , 8.41446380162 , 0.631578947368 , 2.18737390652 , 0.166666666667 , 3.3202894963 , 2.72383004964 , 0.0687990322998 , 20.6337000459 , 0.312795197679 , 0.475108724966 , 0.382431480518 , 0.33710384236 , 1.5 , 1.5 , 1.5 , 2 , 2 , 2 , 0.2 , 51148245c2a3754cfe668eb1 , -1
51.5 , 0.0530019855799 , 0.332775273502 , 8.00540062546 , 0.769230769231 , 1.52658134087 , 0.1 , 3.19468426582 , 2.97628659668 , 0.0476568860831 , 20.7036168718 , 0.336676845255 , 0.43624197689 , 0.342791751231 , 0.257651539039 , 14.0 , 0.0 , 14.0 , 1 , 1 , 1 , 0.1 , 51148405c2a3754cfe6690df , -1
27.7692307692 , 0.0847595244465 , 0.23258550588 , 7.57317214136 , 0.928571428571 , 1.62757317583 , 0.102564102564 , 3.28203186453 , 2.67446086854 , -0.0348501879815 , 22.2346505178 , 0.285558897524 , 0.567032572761 , 0.518991732442 , 0.306524877696 , 0.0 , 4.0 , 2.0 , 2 , 1 , 1 , 0.2 , 51148579c2a3754cfe66934d , -1
59.6315789474 , 0.0771135658729 , 0.272551355295 , 7.24715167767 , 0.95 , 1.5994019185 , 0.19298245614 , 4.44845924144 , 2.69216598454 , 0.0848016785623 , 16.8999733888 , 0.204702877729 , 0.353340789259 , 0.310624536295 , 0.273176888674 , 6.66666666667 , 10.0 , 7.0 , 6 , 3 , 2 , 1.0 , 511497d8c2a3754cfe66ac58 , -1
63.0833333333 , 0.110942155641 , 0.235609056704 , 7.16699239802 , 1.0 , 1.4664577313 , 0.138888888889 , 4.1117826474 , 2.65282575549 , -0.0262868027299 , 21.7650648536 , 0.397135714423 , 0.344515510587 , 0.202136298406 , 0.202136298406 , 2.66666666667 , 4.0 , 0.0 , 3 , 1 , 1 , 0.3 , 511489e3c2a3754cfe6698bf , -1
55.96 , 0.0668380504647 , 0.360838859498 , 7.73730774054 , 0.833333333333 , 1.55697372431 , 0.08 , 4.57007896251 , 3.02179516918 , -0.021938359549 , 18.2128328753 , 0.407553226125 , 0.331540003799 , 0.2668680406 , 0.235237543122 , 1.66666666667 , 4.0 , 4.0 , 3 , 2 , 2 , 0.3 , 51148603c2a3754cfe6693fa , -1
36.5384615385 , 0.0700794653373 , 0.280442050018 , 7.48046722893 , 1.0 , 1.21846497711 , 0.102564102564 , 4.32945501095 , 3.01059966496 , 0.0113468930907 , 21.6870419035 , 0.243766844466 , 0.375634606267 , 0.357893484137 , 0.273173536431 , 0.0 , 0.0 , 0.0 , 2 , 1 , 1 , 0.1 , 5114846ec2a3754cfe669112 , -1
39.1666666667 , 0.0603899077763 , 0.400054616486 , 7.85309274971 , 0.75 , 1.30536959327 , 0.166666666667 , 3.99954711424 , 3.05747607629 , 0.149479256728 , 21.8966085906 , 0.198673161828 , 0.434543426979 , 0.434543426979 , 0.404415401712 , 0.0 , 0.0 , 0.0 , 1 , 1 , 1 , 0.125 , 51148078c2a3754cfe668d2d , -1
29.75 , 0.0592450454325 , 0.349273862803 , 7.44374385544 , 0.888888888889 , 1.64449238115 , 0.166666666667 , 3.49990343935 , 2.90576458466 , 0.0199049613094 , 22.4924868065 , 0.222222222222 , 0.392581244929 , 0.303905528617 , 0.303905528617 , 0.0 , 1.0 , 3.0 , 2 , 1 , 1 , 0.111111111111 , 511484b8c2a3754cfe6691a3 , -1
37.3636363636 , 0.120820229029 , 0.259747879868 , 7.60683576402 , 0.846153846154 , 1.95451644987 , 0.121212121212 , 3.45255738948 , 2.8045965297 , 0.00994964073736 , 19.5375175779 , 0.0914254562841 , 0.521147317261 , 0.349185118531 , 0.349185118531 , 1.0 , 7.0 , 7.0 , 2 , 1 , 1 , 0.2 , 5114801fc2a3754cfe668c77 , -1
51.6 , 0.0981448985527 , 0.255783213477 , 7.85207771332 , 0.882352941176 , 2.24556954355 , 0.0888888888889 , 6.07156327222 , 2.53234471057 , -0.0685754399404 , 18.3282695465 , 0.173232543443 , 0.440726405495 , 0.328184505032 , 0.305430620274 , 3.66666666667 , 7.33333333333 , 0.0 , 6 , 3 , 2 , 0.8 , 51147f43c2a3754cfe668b6f , -1
57.8888888889 , 0.10613484076 , 0.281400153563 , 7.90628901905 , 0.75 , 2.02351211853 , 0.185185185185 , 4.145204135 , 2.9151959938 , -0.0239735312345 , 20.3227757671 , 0.303687797671 , 0.43386406634 , 0.403783142912 , 0.382440388085 , 5.66666666667 , 2.5 , 7.0 , 3 , 2 , 1 , 0.4 , 51149046c2a3754cfe66a276 , -1
57.5 , 0.0522121157377 , 0.297770752249 , 7.98860615763 , 0.75 , 0.973439413399 , 0.166666666667 , 4.79478214617 , 3.05747607629 , 0.059928874909 , 22.4929607634 , 0.350729779518 , 0.356269775484 , 0.356269775484 , 0.356269775484 , 0.0 , 0.0 , 0.0 , 1 , 1 , 1 , 0.125 , 51148b65c2a3754cfe669aea , -1
61.4444444444 , 0.0589127023662 , 0.365488965364 , 8.4642777712 , 0.818181818182 , 1.47967223903 , 0.111111111111 , 4.0893159038 , 3.04643934467 , 0.0329680138381 , 20.9946490377 , 0.193872187554 , 0.523046972341 , 0.421991003914 , 0.282747265198 , 13.0 , 13.0 , 6.0 , 1 , 1 , 1 , 0.1 , 511484c1c2a3754cfe6691cb , -1
50.0 , 0.0853071720866 , 0.287702458106 , 8.4965858053 , 0.625 , 0.875736567975 , 0.2 , 7.36969902955 , 3.0130709291 , -0.00756837768127 , 22.9680607711 , 0.291906250106 , 0.38797149094 , 0.354850369239 , 0.282145314746 , 14.0 , 0.0 , 0.0 , 1 , 1 , 1 , 0.25 , 51148ef6c2a3754cfe66a122 , -1
69.0769230769 , 0.0955431853126 , 0.284785253683 , 7.82613827204 , 0.866666666667 , 1.98436723863 , 0.153846153846 , 3.88081217388 , 2.72957395851 , 0.00356389977458 , 19.3100341264 , 0.0953961090498 , 0.400068215296 , 0.340785401979 , 0.216267753661 , 11.5 , 22.0 , 11.5 , 2 , 2 , 2 , 0.3 , 51147ef3c2a3754cfe668b15 , -1
72.12 , 0.0732337121007 , 0.287233915006 , 7.68023590288 , 0.892857142857 , 2.98788737447 , 0.106666666667 , 3.24880513422 , 2.74121019577 , -0.0389690150337 , 14.6211679861 , 0.408037532318 , 0.243922719097 , 0.196341851231 , 0.196341851231 , 6.0 , 19.5 , 0.0 , 5 , 2 , 2 , 0.7 , 51147f5ec2a3754cfe668b7f , -1
30.0 , 0.0920483146161 , 0.193482136245 , 7.51318608897 , 0.875 , 1.35123192312 , 0.142857142857 , 3.37063750551 , 2.55805107654 , -0.126648563576 , 22.7644081171 , 0.892348529497 , 0.615091743493 , 0.572445834157 , 0.542188079953 , 0.0 , 0.0 , 5.0 , 1 , 1 , 1 , 0.125 , 51148563c2a3754cfe6692fc , -1
58.8666666667 , 0.0952168149032 , 0.317090417196 , 7.84491392648 , 0.789473684211 , 1.71938034891 , 0.155555555556 , 5.56155511209 , 2.74041552988 , -0.0773778870358 , 20.4601079657 , 0.275588560844 , 0.342272660939 , 0.30511604991 , 0.229333464304 , 5.66666666667 , 0.5 , 4.5 , 3 , 2 , 2 , 0.4 , 51147e91c2a3754cfe668aa0 , -1
35.1428571429 , 0.076928375868 , 0.347118545734 , 8.42437153527 , 0.7 , 1.00485323123 , 0.142857142857 , 5.92847299412 , 2.9708400131 , 0.113682294857 , 21.8860866929 , 0.269651068381 , 0.310563369048 , 0.310563369048 , 0.310563369048 , 1.0 , 1.0 , 1.0 , 1 , 1 , 1 , 0.1 , 51148c3ac2a3754cfe669d1a , -1
49.3333333333 , 0.0808899431822 , 0.370911446306 , 7.41966332334 , 1.0 , 1.53969899653 , 0.0555555555556 , 3.21474104027 , 2.87507685394 , 0.0235664468744 , 21.5895026688 , 0.444704713589 , 0.268597279051 , 0.268597279051 , 0.268597279051 , 4.0 , 0.0 , 1.0 , 1 , 1 , 1 , 0.1 , 51147e15c2a3754cfe6689c9 , -1
53.9285714286 , 0.0780827746514 , 0.392132813847 , 7.77798757078 , 0.823529411765 , 1.47048721643 , 0.119047619048 , 3.44281344123 , 3.03566231371 , 0.0438639742803 , 21.5515438181 , 0.527588221306 , 0.350488022694 , 0.27540770822 , 0.207003872267 , 0.0 , 6.5 , 0.0 , 2 , 2 , 2 , 0.1 , 5114867bc2a3754cfe6694d1 , -1
53.5555555556 , 0.0831002742462 , 0.325270627938 , 7.88504948955 , 0.75 , 1.15371151039 , 0.259259259259 , 3.70905351135 , 2.78986578209 , 0.0366771780528 , 22.1681532621 , 0.302613741565 , 0.359430578409 , 0.359430578409 , 0.359430578409 , 0.25 , 0.5 , 0.5 , 4 , 2 , 2 , 0.0 , 5114877bc2a3754cfe669615 , -1
32.6666666667 , 0.0733085145359 , 0.376211323114 , 7.14751054148 , 1.0 , 1.19930669932 , 0.111111111111 , 4.68525665604 , 3.04411041775 , 0.0578965785895 , 21.0688126087 , 0.275689236211 , 0.313897241673 , 0.313897241673 , 0.313897241673 , 0.0 , 0.0 , 0.0 , 1 , 1 , 1 , 0.111111111111 , 51148cd8c2a3754cfe669de4 , -1
29.6666666667 , 0.0632803949205 , 0.342011078412 , 8.26883185635 , 0.692307692308 , 1.68609927822 , 0.111111111111 , 3.9011427889 , 2.95400364233 , 0.029376148382 , 22.5320985756 , 0.0941086058132 , 0.31204664638 , 0.31204664638 , 0.31204664638 , 2.0 , 0.0 , 3.0 , 1 , 1 , 1 , 0.2 , 51148010c2a3754cfe668c61 , -1
47.2156862745 , 0.0564662846549 , 0.388266801631 , 8.01932214362 , 0.83606557377 , 5.73058137616 , 0.0653594771242 , 3.76901908223 , 2.90324684107 , 0.0385975176522 , 17.1483582794 , 0.32177154471 , 0.322362665991 , 0.239811380072 , 0.210900682406 , 9.8 , 11.0 , 22.3333333333 , 5 , 3 , 3 , 0.5 , 511479e0c2a3754cfe668559 , -1
48.375 , 0.0654844105589 , 0.202987512632 , 7.13539146938 , 1.0 , 0.892977161265 , 0.125 , 5.09821585777 , 2.69619904981 , -0.143981300112 , 21.7231586608 , 0.760121456834 , 0.376477648904 , 0.252251883686 , 0.252251883686 , 2.0 , 5.0 , 2.0 , 1 , 1 , 1 , 0.25 , 511492bdc2a3754cfe66a5d3 , -1
66.5714285714 , 0.0914878627462 , 0.30106793855 , 7.57572114802 , 0.875 , 1.27079203854 , 0.142857142857 , 3.43797502615 , 2.98423416465 , -0.0464446066177 , 21.8303854462 , 0.25749669124 , 0.356336599778 , 0.356336599778 , 0.356336599778 , 0.0 , 0.0 , 0.0 , 1 , 1 , 1 , 0.125 , 511489eac2a3754cfe6698d4 , -1
38.3333333333 , 0.0562429219383 , 0.305597002435 , 8.18294829745 , 0.75 , 2.84692625865 , 0.138888888889 , 3.45061280748 , 3.08307418943 , 0.0175153289633 , 21.1316499862 , 0.0633985000288 , 0.40284510613 , 0.35509794583 , 0.307350785529 , 0.5 , 0.5 , 0.0 , 2 , 2 , 1 , 0.2 , 51147d51c2a3754cfe6688d8 , -1
52.8571428571 , 0.0657115156796 , 0.280952184893 , 8.22506796581 , 0.666666666667 , 1.85873985644 , 0.0952380952381 , 4.5177317813 , 2.87290559532 , 0.0710616131181 , 19.9240619703 , 0.197402158872 , 0.316453688977 , 0.299726904771 , 0.252576748288 , 5.0 , 4.0 , 3.0 , 2 , 1 , 1 , 0.4 , 5114802ec2a3754cfe668c7e , -1
146.5 , 0.0688238641261 , 0.402080244096 , 7.76085479767 , 0.875 , 1.79333053463 , 0.142857142857 , 5.01312046087 , 3.04888407054 , 0.149534178427 , 19.825780935 , 0.166214073145 , 0.318222300208 , 0.242561821406 , 0.242002901939 , 15.5 , 15.0 , 30.0 , 2 , 2 , 2 , 0.1 , 5114811cc2a3754cfe668e1d , -1
39.0 , 0.0498895573537 , 0.390029793802 , 8.3770322381 , 0.875 , 1.75222622188 , 0.142857142857 , 4.09584939819 , 3.05747607629 , -0.0208296908834 , 20.0696612807 , 0.291906250106 , 0.396846040048 , 0.396846040048 , 0.396846040048 , 0.0 , 0.0 , 3.0 , 1 , 1 , 1 , 0.125 , 511482b5c2a3754cfe668f27 , -1
38.75 , 0.0542840736258 , 0.415601444005 , 7.625485979 , 0.857142857143 , 2.5587156189 , 0.0833333333333 , 3.9856277831 , 2.99663084828 , 0.0502046739619 , 21.4259221568 , 0.253127308473 , 0.314345337016 , 0.262044337849 , 0.262044337849 , 1.0 , 0.0 , 0.0 , 1 , 1 , 1 , 0.1 , 51147e10c2a3754cfe6689be , -1
31.4705882353 , 0.0734554282107 , 0.37240011555 , 7.48399769167 , 0.894736842105 , 1.45560565429 , 0.117647058824 , 5.83471804116 , 3.01518315537 , 0.0138385274049 , 21.1954519855 , 0.203548994499 , 0.296010940757 , 0.235173188958 , 0.222489818335 , 0.0 , 0.0 , 0.5 , 2 , 2 , 2 , 0.2 , 511484e4c2a3754cfe669242 , -1
57.8888888889 , 0.0520365604478 , 0.362553499086 , 7.85380998325 , 0.818181818182 , 1.34184039661 , 0.111111111111 , 4.68180613528 , 2.90370169606 , 0.0874786741862 , 21.6237714124 , 0.289047815692 , 0.253775920318 , 0.253775920318 , 0.253775920318 , 0.0 , 0.0 , 0.0 , 1 , 1 , 1 , 0.1 , 5114807fc2a3754cfe668d35 , -1
39.1428571429 , 0.0851008065646 , 0.281817136977 , 7.77700953038 , 1.0 , 0.936093698829 , 0.119047619048 , 8.36188587019 , 2.81655652437 , -0.0145307031462 , 21.5000936723 , 0.564918806252 , 0.310159763412 , 0.310159763412 , 0.310159763412 , 11.5 , 11.5 , 7.0 , 2 , 2 , 1 , 0.1 , 51148fbdc2a3754cfe66a1c6 , -1
51.2 , 0.081064788244 , 0.348266184177 , 7.20416555644 , 1.0 , 1.24751739199 , 0.2 , 4.36568466452 , 2.80004461848 , -0.00945983276005 , 20.136730751 , 0.225920065808 , 0.357363699095 , 0.338474535573 , 0.226788600669 , 0.0 , 3.0 , 0.0 , 2 , 2 , 2 , 0.2 , 511489d8c2a3754cfe6698b4 , -1
47.2857142857 , 0.0944095420752 , 0.366006287227 , 7.77704395993 , 0.777777777778 , 1.84354791447 , 0.190476190476 , 3.17837599137 , 3.00217222318 , 0.0259684829827 , 22.9544527365 , 0.270969097282 , 0.471236810658 , 0.427008395792 , 0.411222591247 , 0.0 , 0.0 , 0.0 , 2 , 1 , 1 , 0.111111111111 , 5114802dc2a3754cfe668c7c , -1
19.4 , 0.0917313412463 , 0.327677286869 , 8.7041652133 , 0.625 , 1.20975308191 , 0.2 , 3.59087376318 , 2.88954943086 , 0.0116850508958 , 21.5816147399 , 0.337995679304 , 0.575712674565 , 0.575712674565 , 0.467560753573 , 2.0 , 2.0 , 0.0 , 1 , 1 , 1 , 0.125 , 51148cd9c2a3754cfe669de7 , -1
30.1052631579 , 0.0874403474164 , 0.348249568451 , 7.94249748219 , 0.95 , 1.66308668478 , 0.0526315789474 , 5.46821260391 , 3.01715071977 , 0.12965212508 , 21.1470726716 , 0.227067672439 , 0.449765208794 , 0.301356857346 , 0.301356857346 , 1.0 , 1.0 , 1.0 , 1 , 1 , 1 , 0.1 , 51148105c2a3754cfe668df3 , -1
37.6470588235 , 0.100168396637 , 0.306443993494 , 7.99612541319 , 0.772727272727 , 3.19780725687 , 0.0588235294118 , 3.58553137019 , 2.81489275195 , 0.00773502110197 , 20.5756814354 , 0.164333124336 , 0.497875296551 , 0.259654458722 , 0.216452966509 , 3.0 , 2.0 , 0.0 , 1 , 1 , 1 , 0.8 , 51147f3ec2a3754cfe668b69 , -1
72.0 , 0.063292344782 , 0.326367153673 , 7.90435933037 , 0.875 , 1.27755296077 , 0.190476190476 , 5.32772516572 , 3.02927507071 , 0.0148669365566 , 20.6244183513 , 0.197095059445 , 0.31220926583 , 0.311489862275 , 0.221521806696 , 7.8 , 24.0 , 24.0 , 5 , 2 , 2 , 0.1 , 51148810c2a3754cfe6696b4 , -1
38.4 , 0.0909106692715 , 0.344869431987 , 7.94057925042 , 0.806451612903 , 2.58365907364 , 0.0933333333333 , 3.89070897389 , 2.87571630909 , 0.0117074046629 , 18.1376308395 , 0.23306855363 , 0.371486461454 , 0.33893636432 , 0.273451724616 , 13.0 , 0.0 , 2.0 , 3 , 2 , 2 , 0.9 , 511478b9c2a3754cfe66849e , -1
62.8888888889 , 0.0503624779246 , 0.167821441658 , 8.00213160477 , 0.75 , 1.25136475333 , 0.148148148148 , 3.78838448094 , 2.62273363903 , -0.216618040423 , 20.1688715706 , 0.475816837867 , 0.532957614732 , 0.253371982024 , 0.253371982024 , 1.0 , 8.0 , 8.0 , 3 , 1 , 1 , 0.3 , 51148820c2a3754cfe6696d8 , -1
32.0 , 0.0842416299737 , 0.154676355404 , 8.55650855777 , 0.888888888889 , 1.62020366124 , 0.125 , 4.71566075541 , 2.61436944589 , 0.0326228359153 , 22.7680621177 , 0.0555555555556 , 0.375212849041 , 0.375212849041 , 0.375212849041 , 0.0 , 4.0 , 4.0 , 1 , 1 , 1 , 0.555555555556 , 51148972c2a3754cfe669817 , -1
52.45 , 0.0498458796882 , 0.306434607216 , 7.55642869737 , 0.952380952381 , 0.723119428684 , 0.0833333333333 , 11.9664197648 , 2.90635684791 , 0.0546963146463 , 20.0161519958 , 0.78604910258 , 0.39798535135 , 0.292957596012 , 0.258234837599 , 4.0 , 7.0 , 0.0 , 3 , 1 , 1 , 0.2 , 51149cdec2a3754cfe66b27b , -1
60.9130434783 , 0.0622838166998 , 0.360647040588 , 7.55935593645 , 0.92 , 2.53342073562 , 0.101449275362 , 5.73643756056 , 2.76335842923 , 0.0516827055004 , 20.3484498257 , 0.300748254636 , 0.375291430479 , 0.27625256785 , 0.261240230808 , 1.33333333333 , 1.0 , 8.5 , 3 , 2 , 2 , 0.1 , 51147d00c2a3754cfe668883 , -1
53.0 , 0.12574005764 , 0.29611983618 , 7.79730333417 , 0.827586206897 , 3.46350524331 , 0.125 , 3.02261841277 , 2.5971628831 , 0.0334970700959 , 14.676335362 , 0.358046023424 , 0.416103684744 , 0.312967117896 , 0.271310566918 , 0.0 , 12.0 , 15.3333333333 , 4 , 3 , 3 , 0.9 , 51147f2ec2a3754cfe668b5d , -1
